epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.056416468598317726,0.012396150713299846,0.9556377246079797,0.13515052944421768,0.7071958969270202,0.015626529100955577,0.9456121157346392,0.0001,87.28445219993591
2,0.019819529510002484,0.012350014469645045,0.9551559587993339,0.03580216566721598,0.8680257731726145,0.012967176343265333,0.956894468689691,9.797667403204415e-05,88.23888945579529
3,0.012191412117235732,0.012417920378481483,0.9549277357826471,0.038115303963422775,0.8844127548971598,0.013094167314927307,0.9567144972182144,9.207061396491751e-05,86.87475204467773
4,0.01079928299919744,0.012590663507580757,0.9546387930286658,0.04310282071431478,0.9013781129675192,0.013393615013021127,0.9566069361186833,8.276029366056701e-05,87.14726829528809
5,0.010157314577530063,0.012456414830946439,0.9547251948675435,0.04317702973882357,0.900203983789745,0.013264852065364258,0.9570369634661001,7.079997989944426e-05,87.3819727897644
6,0.009658806593113302,0.01247749087476247,0.9551384500462865,0.04612418512503306,0.8999567816138074,0.013362930197138013,0.9570981397135297,5.715862617175061e-05,87.43301033973694
7,0.009272137312805868,0.01250506807454266,0.955813294110032,0.045042103777329125,0.9002559024910729,0.013361305856194935,0.9578579893151821,4.294137382824943e-05,87.5912253856659
8,0.009111135275635935,0.012557723559439182,0.9550491406482792,0.04807237908244133,0.9101430001185409,0.013492319757412923,0.9571968785103298,2.930002010055579e-05,87.53404927253723
9,0.00909815950063267,0.012414127030317579,0.9554367522180103,0.04532652099927267,0.9169412244341516,0.013280242661079555,0.9577598591918942,1.733970633943302e-05,87.58601355552673
10,0.00906693375604395,0.012485513883131044,0.954968518265798,0.045635378609100975,0.9077933017438364,0.01335787874434078,0.9572316266346703,8.029386035082507e-06,87.69624543190002
11,0.008937393423685854,0.012404852630654434,0.9554993339945621,0.047404887775580086,0.9066208349406325,0.013325906187099846,0.9577887051235366,2.123325967955857e-06,87.78806591033936
12,0.008812952206967197,0.012468440630179536,0.955239703303469,0.04680886988838514,0.9065409593387102,0.013372136136974421,0.957518595912234,1e-07,87.96588826179504
