epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.1244875851909521,0.01305069134104997,0.9494258547802252,0.0974591647585233,0.7044135758032402,0.015120713579419413,0.9445192694570294,5.050000000000001e-05,83.12229919433594
2,0.0668572317850818,0.013161643539206125,0.9415074952709693,0.04351560895641645,0.7335341404511222,0.013919022279432076,0.943786295828185,0.0001,82.92832112312317
3,0.05291769320044566,0.012825674258887634,0.9460201281630314,0.03927028551697731,0.7762804588869313,0.013501921180521318,0.9475126656708953,9.904022475614137e-05,82.93593168258667
4,0.0494405814563973,0.012563021435718318,0.9485426203976897,0.042282493164141975,0.7615602951474092,0.01331794924274283,0.9475655299876404,9.619778264893878e-05,83.17538213729858
5,0.0477926146201286,0.01251385866531304,0.9506276934388918,0.041734653214613594,0.7674700868005151,0.013256068680468098,0.9491951084361988,9.158190713451215e-05,83.43953657150269
6,0.04658858152525919,0.012519303054432385,0.9505517810396208,0.04391439134875933,0.7737509854997907,0.013316571800315981,0.9478423474339517,8.536998372026805e-05,83.73214983940125
7,0.04591342180690451,0.012480175613226103,0.9501138474112433,0.04430403312047323,0.7796500159592583,0.013290183573732512,0.9471651907469796,7.780073313932913e-05,83.87319684028625
8,0.04538527577234482,0.012653778866349188,0.9497162291043668,0.04345941046873728,0.7801825301017556,0.013438404168067663,0.9476734618646241,6.916503744663624e-05,84.21922254562378
9,0.04593740134323771,0.012411784141607183,0.9517228842677589,0.04514380792776743,0.7820263555634495,0.013236927189210658,0.9475714044695013,5.9794761584705616e-05,83.98773121833801
10,0.04514646972319833,0.012567473910166882,0.9506987123048769,0.04372146104772886,0.7803454825492165,0.01335248894981321,0.9473009763467882,5.0050000000000004e-05,84.08892560005188
11,0.04510853791542284,0.012567173539926963,0.9518357514927279,0.04487281168500582,0.7798871192438117,0.013388508873615871,0.9488525344036499,4.03052384152944e-05,84.0781819820404
12,0.045034939955987105,0.012481403283475499,0.9519438731289929,0.04429843773444494,0.7772298633451707,0.013293200629975712,0.9499829610116317,3.093496255336377e-05,84.07390642166138
13,0.04493311455951551,0.012540785990755208,0.9525027583177701,0.04475633303324381,0.7831139766665709,0.013360216294562346,0.9499240369707335,2.229926686067088e-05,84.11786484718323
14,0.04496223745481656,0.012555266219091468,0.9524601249395211,0.043950121849775314,0.7863940347380419,0.013353956426216061,0.9501269522276087,1.4730016279731955e-05,84.21481847763062
15,0.04453326303822299,0.012482140506368264,0.9533566466670148,0.0438971072435379,0.7861092023246965,0.013279994555520253,0.9501080661625079,8.518092865487861e-06,84.19990944862366
16,0.04457924985494632,0.012532673327119223,0.953152183198443,0.043165549635887146,0.7889386897017321,0.01331240562477002,0.9502927971443583,3.902217351061227e-06,84.21254706382751
17,0.04412815684393921,0.012499519600948718,0.953591868291939,0.04418018708626429,0.7881045044999675,0.013304563494513562,0.9504807719873045,1.05977524385864e-06,84.19704604148865
18,0.04509153829778435,0.012491208257935276,0.953752373152206,0.04380654046932856,0.7899208573859728,0.013286473693146388,0.9505616304021403,1e-07,84.28650856018066
