epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.039359540176191914,0.01360088905218888,0.9469026126623273,0.06205867355068525,0.7914196084895854,0.014876093907412468,0.9468406334145466,0.0001,144.6359086036682
2,0.013894915683006213,0.0145075557761834,0.9425719561910924,0.04591883843143781,0.8970693455009859,0.015334168477637465,0.945814989782726,9.698764640825613e-05,143.70911836624146
3,0.011528100158184397,0.014332463083839094,0.9477296874441195,0.054075596233208977,0.8808760360110697,0.015378335008822512,0.9482544452810951,8.831391993379294e-05,144.0740785598755
4,0.011061839855838198,0.014192820279145832,0.9487607368871803,0.056827583660682045,0.878513201279575,0.01531478773655468,0.9490053523683674,7.5025e-05,143.63345098495483
5,0.010664419360723145,0.014067064983317175,0.9495283773571416,0.07151727254192035,0.8598550548081538,0.015578912550648838,0.9449963849877627,5.8723726474463174e-05,143.95902156829834
6,0.010053550527191948,0.01356419326049519,0.9517585392097878,0.05818297093113264,0.898698291803604,0.014738371620248807,0.9523088207301048,4.137627352553683e-05,143.80981492996216
7,0.009731729868862376,0.013423689318032147,0.9518966881446814,0.054487284272909164,0.9006144703608661,0.014504310237897331,0.9523304058232767,2.5075000000000006e-05,144.0709023475647
8,0.009321751044423378,0.013280614694530095,0.9530861447687032,0.06033974761764208,0.8937425599275479,0.01451901292934883,0.9535032725784007,1.1786080066207052e-05,143.9035611152649
9,0.009052700690583218,0.013028355890062746,0.9545083492001154,0.06169953073064486,0.8964522270650797,0.014309176280604382,0.9543986530283742,3.112353591743879e-06,143.83116936683655
10,0.008937796407383404,0.013013559053777842,0.9549807461614751,0.061397877832253776,0.8993273675466849,0.014286830600579841,0.9547050466652558,1e-07,143.84693241119385
