epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.0475879136917626,0.012111843353652927,0.9561093999924986,0.16110164920488992,0.601121038106591,0.015888143673931297,0.9519925875011928,5e-05,179.12941312789917
2,0.01500973337369778,0.01204016554610072,0.9528784837917609,0.06977013933161895,0.8849446073274227,0.013481539100196147,0.9535135537187989,4.849533088860842e-05,178.2566843032837
3,0.009070110293356953,0.011970948941390296,0.9541643609832224,0.07943466926614444,0.896515853057871,0.013647817569507057,0.9513082616273223,4.41628088558185e-05,178.22500276565552
4,0.008033050299173238,0.012149267177197285,0.95291473801316,0.08844694122672081,0.8953918525258469,0.014039277585157961,0.9494355971110402,3.7525000000000004e-05,178.47503304481506
5,0.007652227033709956,0.012052286017153944,0.955995900798066,0.08452053926885128,0.9065424229556128,0.013855184806233043,0.9521923609980212,2.9382522032789918e-05,178.46210527420044
6,0.007550129734046824,0.012148862688003905,0.9544940826759561,0.09256045520305634,0.8976802652579703,0.01414557735705258,0.9492015560714004,2.071747796721009e-05,178.7497639656067
7,0.007156352035602689,0.012238423907547258,0.9543000303183465,0.09641620392600696,0.911991588663203,0.014342192470569882,0.9495177894058233,1.2575000000000008e-05,178.73967266082764
8,0.007046557602374017,0.012054365379818981,0.9536052898754251,0.09385854875048001,0.9037515778357981,0.014095543624359396,0.9494364283366703,5.937191144181502e-06,178.37605929374695
9,0.006961123083103532,0.012147524003272079,0.9531675304953318,0.09732457250356674,0.9049656011173909,0.014274389097025912,0.947860921304791,1.604669111391588e-06,178.6983027458191
10,0.006950429389263746,0.012200564252062967,0.9537122160014215,0.09614889944593112,0.9059352811003056,0.014295720701563385,0.9490524917230113,1e-07,178.84568166732788
