epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.0562585686576796,0.012393076232894583,0.9554326473765252,0.13478722174962363,0.7075105176377742,0.015613974799124295,0.9458046704847746,0.0001,90.38888049125671
2,0.019786098966718995,0.01232650150704357,0.9557421245357212,0.03393884872396787,0.8680033741319083,0.012895247486436315,0.957668754976074,9.797667403204415e-05,90.00192832946777
3,0.012190578670580746,0.01256295049412025,0.9548907500119386,0.037964219227433205,0.8839956665239745,0.013231404934470592,0.9566171721776351,9.207061396491751e-05,89.82761144638062
4,0.010679550257066751,0.012552519932993361,0.9550979552532659,0.041862799475590386,0.8960920546721602,0.013323843078851177,0.9569723626287269,8.276029366056701e-05,90.42267203330994
5,0.01011732967438277,0.012474520534679696,0.9548881652034469,0.04311057801047961,0.8939139073274303,0.013280732573516536,0.956862837676307,7.079997989944426e-05,90.22235107421875
6,0.009601163853018603,0.01246915156072056,0.9548959693117984,0.04153524152934551,0.9012933554071971,0.013234048665158059,0.9571463990704854,5.715862617175061e-05,89.68224668502808
7,0.009438162038694261,0.012438066685488363,0.9543355979176172,0.04536133880416552,0.8976361557087942,0.01330446858334829,0.9562431700196414,4.294137382824943e-05,101.12112212181091
8,0.009156593207588739,0.012505655239864782,0.9542663751231195,0.0433001226435105,0.9001603887342946,0.013316035961013353,0.9565097113662974,2.930002010055579e-05,100.4190924167633
9,0.009109468276922902,0.01249349093786231,0.9552412864419472,0.04481975734233856,0.9064792168617555,0.013344182159032738,0.9577606625926743,1.733970633943302e-05,100.39436793327332
10,0.008966655767761875,0.01248622199872861,0.9549784975392838,0.04392888396978378,0.9028618249118843,0.013313660471651115,0.9572958280738201,8.029386035082507e-06,100.87289547920227
11,0.008906286569555534,0.012475644624246671,0.9553594951699944,0.042516579230626426,0.9043364546394521,0.013266195534940874,0.957754897681766,2.123325967955857e-06,100.17432045936584
12,0.008882379240087897,0.01241784175723657,0.9548833615099428,0.04481008152167002,0.9035364372038901,0.013270269119458502,0.9573365017882097,1e-07,100.60596084594727
