epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.057514918139539996,0.012468829595101332,0.9525683158969149,0.09139160811901093,0.7446803737637259,0.014405088983231076,0.9478877520387698,0.0001,82.32865715026855
2,0.019097109788269444,0.012444644314070632,0.9508941940735344,0.04027050919830799,0.8238847013146535,0.013129654675395343,0.9537561755270033,9.698764640825613e-05,82.86640357971191
3,0.011507325200049358,0.012416952855086752,0.9524121099420879,0.043330565094947815,0.8313942206627281,0.013179077803598423,0.9545921010639634,8.831391993379294e-05,82.61086463928223
4,0.009973806150777786,0.012448449531802908,0.9529579776819183,0.04618083437283834,0.8364339105276022,0.013284241972621857,0.9547039938651137,7.5025e-05,83.03094673156738
5,0.009183650430468088,0.012377620032306627,0.9511972435820254,0.04723609611392021,0.8516454679689462,0.013246072797317123,0.9536099576113544,5.8723726474463174e-05,86.44419002532959
6,0.008774623006838164,0.012422458750994078,0.9511846716250324,0.0501191479464372,0.8586906108745349,0.01336194063013975,0.9527517410651518,4.137627352553683e-05,90.63840627670288
7,0.008538945708612635,0.012486060796488476,0.948816899609068,0.05181293562054634,0.8523397645257242,0.013463535090794036,0.9500226564337781,2.5075000000000006e-05,84.35264468193054
8,0.008300423306184359,0.012448740884013074,0.9507508079834582,0.0520025889078776,0.8456681848058503,0.013433060851846739,0.9516703353010211,1.1786080066207052e-05,83.84714770317078
9,0.008265545025891583,0.012355969412185783,0.9509518228545467,0.052932304640611015,0.8519983653704672,0.013365316478404821,0.9523010441010878,3.112353591743879e-06,84.00555157661438
10,0.008262794654656973,0.012479947457904927,0.9501448649097829,0.05321690688530604,0.8466390171814311,0.013489822920395486,0.9508187828056097,1e-07,83.90040969848633
