epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.038975699162865814,0.013990208824647457,0.9425021627974177,0.0670676330725352,0.8525740096997392,0.015166519701954696,0.9428332911792238,0.0001,145.21856498718262
2,0.013625700005250438,0.014881360787382749,0.9413108234341733,0.05757518485188484,0.886038539372711,0.015793517274831078,0.9371358666065818,9.698764640825613e-05,144.3873438835144
3,0.011507679021346744,0.015459574210191411,0.940772639455402,0.06826720883448918,0.9061594031524357,0.01657606136838072,0.9352580950164054,8.831391993379294e-05,144.69282221794128
4,0.010950505652733415,0.01460157660351667,0.943150718665833,0.06963194906711578,0.8790639282470083,0.01581143259005458,0.9311153269322917,7.5025e-05,144.62255859375
5,0.01050446095230343,0.014285188290939135,0.9470301717647633,0.07232923929889996,0.8977050381132341,0.015538275296995906,0.9356182840280665,5.8723726474463174e-05,144.554780960083
6,0.010094140270863333,0.014239224374510482,0.9461981795226289,0.07662297661105792,0.8828585577794354,0.015598078603496808,0.933268075840352,4.137627352553683e-05,144.55676460266113
7,0.009587475488293782,0.01395471252284811,0.9502131034132713,0.07612510398030281,0.8886424388538201,0.015323479296312783,0.9415468738055988,2.5075000000000006e-05,144.59530806541443
8,0.00915906149112653,0.01402765147837012,0.9505557516122013,0.0763849566380183,0.8926869075058534,0.015348977862710231,0.9433711794583278,1.1786080066207052e-05,144.6318621635437
9,0.009122042621481695,0.013482771271290923,0.952529273424504,0.07316445931792259,0.8876701997515394,0.014789968588095354,0.9431664531301447,3.112353591743879e-06,144.5277829170227
10,0.00896172526817945,0.013392673335537049,0.9533869110862699,0.07140080879131953,0.8937593006125677,0.014665240809942285,0.944409748106745,1e-07,144.4917721748352
