epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.020159834464130975,0.012590694553052475,0.9509425119672953,0.08922894299030304,0.8927174396720278,0.014463378994709305,0.9541725842850984,0.0001,91.66648244857788
2,0.014266829728987906,0.012393699287453533,0.9523032092603908,0.07225710650285085,0.9239632742504635,0.013872677928016504,0.9552228008361506,9.797667403204415e-05,90.96077561378479
3,0.01275213461511911,0.012424291367226812,0.9520741240478078,0.06700407713651657,0.9366830618765698,0.013782606119077587,0.9568727708416249,9.207061396491751e-05,90.48924136161804
4,0.012493790209666733,0.012355974309944682,0.9524419415872806,0.061665709440906845,0.9358323497680213,0.013593965308054498,0.9573112424439063,8.276029366056701e-05,91.39388394355774
5,0.012050831500075859,0.01232071093441586,0.9528047646713855,0.0615077776213487,0.9395251007462784,0.013558122274269791,0.9578869713842826,7.079997989944426e-05,90.77957034111023
6,0.01172178633341163,0.012215327932998272,0.9536893313835352,0.0575073187549909,0.9404124102567125,0.013356163579022936,0.9582451772837831,5.715862617175061e-05,91.8626778125763
7,0.011514592237732801,0.012242296211687582,0.9538641585113561,0.057961213092009224,0.9483195022008033,0.013397622199957831,0.9592865567934457,4.294137382824943e-05,91.44912314414978
8,0.011491618764708406,0.012270534735372556,0.9546347361931218,0.05803591261307398,0.9451149680670357,0.013428509178195606,0.9596968695613292,2.930002010055579e-05,91.6302330493927
9,0.011481735535461019,0.012108387321599625,0.9552075599944836,0.05644905939698219,0.9446985828653648,0.013233488584917626,0.9600741036372549,1.733970633943302e-05,91.46585941314697
10,0.01130422384127857,0.012152698148773717,0.9550004880176363,0.05630860850214958,0.943009420492048,0.013275871396456895,0.9597312166281895,8.029386035082507e-06,91.8944923877716
11,0.011283665898608396,0.012136078055066588,0.955418143504313,0.05623453358809153,0.9434879207049016,0.01325609756167978,0.9602306221866943,2.123325967955857e-06,92.0810604095459
12,0.011287158094493353,0.012038290610819655,0.9558013668586176,0.054783448576927185,0.9474503314667949,0.013128328731430597,0.9607137718846613,1e-07,92.04070281982422
