epoch,train_loss,val_loss,val_auc,lr,time_s
1,0.09055037533251888,0.031576801889709065,0.516023701255868,0.000505,76.82586526870728
2,0.02906216155351685,0.02453483599570713,0.8013729767705071,0.001,75.85229825973511
3,0.023949172322613163,0.019972662794836133,0.8884984201059118,0.0009968564193361268,76.04766178131104
4,0.02082187752658921,0.018177471138187684,0.9100900743519346,0.0009874652096953027,78.09216570854187
5,0.01928520377154823,0.016948067163217014,0.9165441481487637,0.0009719444709876682,76.1331934928894
6,0.018420626988282073,0.016401950157679885,0.9239773787498339,0.0009504893855078143,76.00522208213806
7,0.017424832010087935,0.01513712404994294,0.934486527672594,0.0009233697634041805,75.98313021659851
8,0.016775169400372415,0.015114045169736658,0.9386032601995755,0.0008909266496598915,75.59425640106201
9,0.016121743156717303,0.014694052268168889,0.9444032483488222,0.0008535680352542144,75.55492448806763
10,0.015538589082876439,0.014324390477018565,0.9426205566205146,0.0008117637264392739,75.74460768699646
11,0.01502109599731829,0.014045876263740606,0.9452476397116361,0.0007660394366538426,75.79674625396729
12,0.01461711513646249,0.013925797131378204,0.9481994243342027,0.0007169701753718232,75.76380324363708
13,0.014241680661782724,0.013680845253734983,0.9479403061267792,0.0006651730170244859,75.70923709869385
14,0.01370149805642631,0.013341225529854586,0.9515896870306841,0.0006112993409314594,75.9383339881897
15,0.013368792202625726,0.013416369678452611,0.9476915069995437,0.0005560266398278487,75.90201950073242
16,0.012995390887980492,0.013339684581816462,0.9507203041486091,0.0005000500000000001,75.96597957611084
17,0.012513703671346948,0.013323406325071119,0.9520010130668456,0.00044407336017215156,75.90697884559631
18,0.012367038110266902,0.012969999449394112,0.9512895653622749,0.0003888006590685408,75.98157382011414
19,0.011949813383031502,0.012805833722398217,0.9512922215154949,0.00033492698297551434,75.99758696556091
20,0.011580123428700006,0.01293731450589673,0.9502564719241192,0.000283129824628177,75.82384490966797
21,0.011330199257474862,0.012824828166880511,0.9519910220973631,0.00023406056334615766,75.97862577438354
22,0.011081614367441518,0.012862257979577407,0.9526215528188595,0.0001883362735607263,75.99564790725708
23,0.010709192683009917,0.012795281836588401,0.9524811679908481,0.00014653196474578568,76.10952949523926
24,0.010610136114845372,0.01289050236040826,0.9503038162761579,0.00010917335034010874,76.05679607391357
25,0.010498393622231207,0.012885193681410913,0.952373336989196,7.67302365958194e-05,76.131507396698
26,0.01028440901558628,0.01284744852975044,0.9525619429547975,4.961061449218563e-05,76.0640640258789
27,0.010288171800008664,0.012730895756768794,0.9529749171373224,2.8155529012331642e-05,76.05277991294861
28,0.010094141662603261,0.01276793036959134,0.9528906053337387,1.2634790304697232e-05,75.88255476951599
29,0.009954827348911413,0.012661221285400513,0.9523998514564544,3.2435806638733613e-06,76.05421280860901
30,0.009989904893692248,0.012768200907365619,0.9529955041358421,1e-07,76.38836097717285
