epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.04783004039567098,0.012417271397672259,0.9571475007337347,0.1006924460331599,0.7151435839340259,0.01474030230913246,0.9515260627216885,5e-05,178.876136302948
2,0.015430414188665816,0.012103203755409063,0.9552743896783049,0.03346702456474304,0.9183840219916616,0.012665409566181009,0.9587772110425307,4.849533088860842e-05,178.11258363723755
3,0.009270728491026455,0.012218134532271474,0.9559101710718578,0.04220062680542469,0.9099786241640891,0.013007147486828137,0.9591224220514504,4.41628088558185e-05,177.96019840240479
4,0.008302817183026523,0.01222423629348611,0.9551127881484628,0.047918433944384255,0.9123461573478528,0.013163557284299219,0.957491269014645,3.7525000000000004e-05,178.2206907272339
5,0.00799225048064506,0.01225257396009994,0.955564178489265,0.04909360657135645,0.8948993820424456,0.0132220748182909,0.9579527202276569,2.9382522032789918e-05,178.69228863716125
6,0.007635611129624702,0.012203502691107558,0.9553849806567823,0.05454070121049881,0.894801359839361,0.013317639494249434,0.9573661069173832,2.071747796721009e-05,178.30187273025513
7,0.007349418065623959,0.012223444388222855,0.9550975084446235,0.05477861315011978,0.889285593503617,0.013343317250378038,0.9565423972963127,1.2575000000000008e-05,178.46642923355103
8,0.007295654983331055,0.012160075404723216,0.9550226622960748,0.05435828367869059,0.893904427055819,0.013270554569827621,0.957259545928784,5.937191144181502e-06,178.33394312858582
9,0.007251147190759143,0.012223353798224314,0.9541954184573938,0.05729579304655393,0.8926609633652914,0.013409470620548777,0.955468329019405,1.604669111391588e-06,178.5160357952118
10,0.007180542272656133,0.012259686718115935,0.954539801382881,0.05671541765332222,0.8954865851813197,0.013429574374305574,0.9561261669718891,1e-07,178.64835143089294
