epoch,train_loss,val_loss,val_auc,lr,time_s
1,0.22055571509508398,0.03444262166574065,0.49113660516028396,0.0003,170.5489797592163
2,0.030292735653216236,0.0259566352719308,0.7757312521024464,0.00029795487744523817,169.8140058517456
3,0.02494576849832057,0.020344186328916943,0.8733899206742289,0.0002918752953930101,169.9639208316803
4,0.021136024395247234,0.017687817004376223,0.9019506484761115,0.00028192708899341297,170.3885679244995
5,0.019021521744041425,0.016115517413709313,0.9281785206650757,0.0002683816193839892,170.4384627342224
6,0.01764368324494409,0.015134031718064631,0.9283964998127398,0.0002516083716652799,170.29005980491638
7,0.01649843338826621,0.014578597193966354,0.9366835906593044,0.0002320648763104579,170.49728417396545
8,0.015603785207998511,0.014020658168841951,0.9383019057995151,0.00021028422892671277,170.37774443626404
9,0.01472334979733385,0.013736031766581749,0.9417542155001892,0.00018686054879676282,170.4903919696808
10,0.013983163132063776,0.013243657299816343,0.9495673883172513,0.00016243277285357625,170.6285846233368
11,0.013298475816489306,0.013022468323470093,0.9478701585019675,0.00013766722714642378,170.48316359519958
12,0.012713884713488992,0.012809914993080642,0.9522922949561443,0.00011323945120323721,170.88691115379333
13,0.01212125424629178,0.012745572366319331,0.9545045678738553,8.981577107328724e-05,170.77839374542236
14,0.01149140377969456,0.012594440263845692,0.9527085318727986,6.803512368954207e-05,171.1459939479828
15,0.011110004617597672,0.01254772073298227,0.9524777693887068,4.849162833472016e-05,171.74817395210266
16,0.010745119841492458,0.012327369547814928,0.9547469219349567,3.17183806160108e-05,171.88226532936096
17,0.010451547008087472,0.012321323087754925,0.9567956279026004,1.817291100658698e-05,171.03791499137878
18,0.010185852902731649,0.012272411356596942,0.9550982147532605,8.224704606989821e-06,171.14330649375916
19,0.00987913154552246,0.012335611286938988,0.9555541473688588,2.145122554761788e-06,171.8609824180603
20,0.009959206710305266,0.012306438519902128,0.9559385041316679,1e-07,174.3059961795807
