epoch,train_loss,val_loss,val_auc,lr,time_s
1,0.09055953838249987,0.031156823987008204,0.5260322028880258,0.000505,74.90127420425415
2,0.02905375528703066,0.02431908841910107,0.8164381298911174,0.001,73.94385433197021
3,0.02402788872604032,0.019949002607193376,0.8733298956596939,0.0009968564193361268,73.99052810668945
4,0.020997966641795124,0.017695904709398746,0.9059141483858578,0.0009874652096953027,74.28694725036621
5,0.019391266452903684,0.016534474108734036,0.9184195789816229,0.0009719444709876682,74.32497239112854
6,0.018364536629461154,0.01610061209066771,0.9228687500803098,0.0009504893855078143,74.43698978424072
7,0.017540540975132572,0.01550926164990025,0.9269200270397078,0.0009233697634041805,74.61020493507385
8,0.01686765088359951,0.014620905625633895,0.9315898353628991,0.0008909266496598915,74.22046637535095
9,0.016160597085013047,0.014327395069163426,0.9391057729243254,0.0008535680352542144,74.22596549987793
10,0.015662471618008305,0.013952587539928831,0.9391001113374421,0.0008117637264392739,74.30177164077759
11,0.015113518066779786,0.013451075410037967,0.943937996498397,0.0007660394366538426,74.1616358757019
12,0.014737393697597892,0.013352349271631933,0.9445096221935223,0.0007169701753718232,74.22666668891907
13,0.014360690114470115,0.013076280626202268,0.9467745083375345,0.0006651730170244859,74.38516926765442
14,0.013779657516892798,0.01293973735300824,0.9465576751217731,0.0006112993409314594,74.28711533546448
15,0.013660442221989469,0.012889119546993502,0.9494027123099833,0.0005560266398278487,74.33401703834534
16,0.013069486335708617,0.012591426682774909,0.9522924549821424,0.0005000500000000001,74.51771426200867
17,0.012754854327697004,0.012562581649815132,0.9519781204193528,0.00044407336017215156,74.3143663406372
18,0.012260050619826527,0.012534131115119505,0.9514039928626109,0.0003888006590685408,74.39541387557983
19,0.012156792089913611,0.012391473923344165,0.9542258499166976,0.00033492698297551434,74.30636501312256
20,0.011781926715205348,0.012272530609542238,0.953898425797526,0.000283129824628177,74.40803122520447
21,0.01141439027337542,0.012350936890080837,0.9552516933090028,0.00023406056334615766,74.27131533622742
22,0.011207621040133139,0.012173583957649368,0.9560476780588893,0.0001883362735607263,74.10970973968506
23,0.010928700462524855,0.012147754370484367,0.9544493941446742,0.00014653196474578568,74.13620948791504
24,0.010831370861122704,0.012221668884324442,0.9531859860156057,0.00010917335034010874,74.44381070137024
25,0.010436098086584761,0.012242405257503768,0.9558232301219365,7.67302365958194e-05,74.4973680973053
26,0.01046589481317111,0.012038252736342006,0.9545197544388656,4.961061449218563e-05,74.48195600509644
27,0.01016937477591758,0.012131787393757674,0.9549670958926733,2.8155529012331642e-05,74.3978054523468
28,0.010195022225505798,0.012134895030093113,0.9546161904093892,1.2634790304697232e-05,74.61018443107605
29,0.010201552601715734,0.012093501444074459,0.9552075656461629,3.2435806638733613e-06,74.24540638923645
30,0.01007727970346087,0.012105861456283102,0.95572617969926,1e-07,74.42182207107544
