epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.016079984179504955,0.012857211246487818,0.9541842070902411,0.08433836326003075,0.9086699564574767,0.014625022751524261,0.9570249030865873,0.0001,513.8717575073242
2,0.013364740525191935,0.012452545611137924,0.9528115447519624,0.07227337112029393,0.9186072746776861,0.013940406209593149,0.955322110808793,9.797667403204415e-05,512.6654453277588
3,0.012388625650494653,0.012414220633218065,0.9531927056713924,0.07176802431543668,0.9176051708852353,0.0138946672239782,0.9554690336826123,9.207061396491751e-05,513.0154151916504
4,0.011997686110663455,0.012428535375095504,0.9531143020385761,0.07011834283669789,0.9209056552241454,0.013878051218119237,0.9565765548625301,8.276029366056701e-05,512.98282122612
5,0.011791582313169062,0.012241047692701354,0.9535308137162578,0.06775288532177608,0.9239923020261608,0.013629574939330811,0.9565189409310497,7.079997989944426e-05,512.5383212566376
6,0.011446888827580354,0.012273889679428456,0.9534678546024608,0.06983963027596474,0.9260710066146266,0.01371432456040853,0.95663588253664,5.715862617175061e-05,513.0630989074707
7,0.01133665837177604,0.012196530024604206,0.9539292012101886,0.06306009242932002,0.9299695662915468,0.013482701268226822,0.9581682628083573,4.294137382824943e-05,513.2083430290222
8,0.011069591373188404,0.01216748336238587,0.9538161964059433,0.0611542264620463,0.9333140784881917,0.013405669090468763,0.9580997641324573,2.930002010055579e-05,512.5156199932098
9,0.011109540218000745,0.012120739623372043,0.9545350642690466,0.06154776240388552,0.9355477946673987,0.013368683609817373,0.9589350707931085,1.733970633943302e-05,513.0139124393463
10,0.011068175833143696,0.012172538325622944,0.9545319364537674,0.06175801530480385,0.9314000255613191,0.013423847953641885,0.9582223296343919,8.029386035082507e-06,512.8399186134338
11,0.010970861510465946,0.012166493536954346,0.9542267507113661,0.06147054707010587,0.9314308928060041,0.013414007646293101,0.9580463220638444,2.123325967955857e-06,512.6407387256622
12,0.010907848276982404,0.012158133116567374,0.9551438127116443,0.061691140135129295,0.9309896349652403,0.013411364761148497,0.9588895844168732,1e-07,512.9286773204803
