epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.12313678598467696,0.012611820616127391,0.9522654013200468,0.19966469705104828,0.6306298456852858,0.017358932542010097,0.9461477637154315,5.050000000000001e-05,84.88658142089844
2,0.06591852075999251,0.012724718397034198,0.9457850535217143,0.054243428632617,0.8094562766983537,0.013785150202334319,0.9492144356817913,0.0001,84.09768772125244
3,0.052256306956379533,0.012437714579781252,0.9482771509983295,0.04696109207967917,0.8283786602578616,0.013327702344803695,0.9512442439094654,9.904022475614137e-05,84.29792761802673
4,0.049776129552523966,0.012416050935696279,0.948227416575337,0.051338545978069305,0.8087254136266202,0.013421036633907965,0.9502229972822811,9.619778264893878e-05,84.15171909332275
5,0.047656526896045416,0.012488392609936585,0.9480293433885835,0.05195574959119161,0.8194853344553555,0.01351680542064602,0.9497040417257313,9.158190713451215e-05,84.34336590766907
6,0.046793184001921666,0.01233760104722543,0.9495140577929035,0.05275431896249453,0.8267849701094941,0.013393375187246292,0.9504103469080597,8.536998372026805e-05,84.38404393196106
7,0.04616753097732661,0.012363793850194529,0.9495163916948444,0.053929376105467476,0.8302132050564696,0.013456452705309187,0.9507655044142155,7.780073313932913e-05,84.48359155654907
8,0.04560057474887586,0.01238966686443226,0.9490968852822628,0.052244109412034355,0.8180061664709019,0.013418490338760117,0.9509395119105896,6.916503744663624e-05,84.76347994804382
9,0.04556599473748524,0.01234399430229262,0.950570084902611,0.05257488662997881,0.8577598620419178,0.013393744595528563,0.9521109022403147,5.9794761584705616e-05,84.50052690505981
10,0.04498640399505929,0.0123942391447989,0.9509765380373776,0.05147696783145269,0.8729203953695848,0.01341888775820272,0.9526237938291964,5.0050000000000004e-05,84.5425672531128
11,0.04505815892899828,0.012289591013021501,0.9506008176496826,0.050680785129467644,0.8899326253215502,0.01328767793612522,0.95228607278625,4.03052384152944e-05,84.39092302322388
12,0.04501225316250982,0.012399825421328257,0.9502787517533738,0.0507370891670386,0.8615076988224012,0.013402942629334958,0.9518036004995248,3.093496255336377e-05,84.38404941558838
13,0.044242050874189615,0.01229099696709974,0.9506737537141988,0.050128135830163956,0.876803315439937,0.013280884009426492,0.9522573739748504,2.229926686067088e-05,84.44943022727966
14,0.04432776545988278,0.012261372533560331,0.9507733898465476,0.05145764102538427,0.885704635114902,0.013283114226763709,0.9524386377646894,1.4730016279731955e-05,84.35176134109497
15,0.04446311670078619,0.012320527152041905,0.9510047526418325,0.05077463140090307,0.8908068090332468,0.013323319350826767,0.9525291275999848,8.518092865487861e-06,84.50878119468689
16,0.044318383781927394,0.012277840547280252,0.9512129895561111,0.05021461844444275,0.8978567173451342,0.013267207631367472,0.9526543638333498,3.902217351061227e-06,84.30781984329224
17,0.044669065727256575,0.01224521674157586,0.9506135961388188,0.04994939391811689,0.8980613350707447,0.013226494926289377,0.9522806888713373,1.05977524385864e-06,84.33495378494263
18,0.043980577509632114,0.012213548726452115,0.9512961405673889,0.04995371028780937,0.8997519274794445,0.013200552339600236,0.9527716357081984,1e-07,84.39034080505371
