epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.017404114118533896,0.013152631538105197,0.953089106967684,0.08541033168633778,0.9063857456179248,0.014937964580511968,0.9561206576125814,0.0001,77.14993071556091
2,0.013932922176454586,0.012662686883621583,0.9526387646312522,0.07613801832000415,0.9129081098029806,0.014261311416416183,0.9551744805007775,9.797667403204415e-05,62.51192235946655
3,0.012653411192995673,0.012220584307215177,0.9534222095538283,0.07191899667183559,0.923543809783868,0.013723272856798741,0.9564173923136355,9.207061396491751e-05,63.13249611854553
4,0.01224719582865988,0.012500753894398389,0.9523091415003435,0.06878372033437093,0.919004535697854,0.013919366051835058,0.9553672646683761,8.276029366056701e-05,63.14161467552185
5,0.011940461057993406,0.012225331374793313,0.9538113133382282,0.06792032594482104,0.9281155067264334,0.013634893011808265,0.9577836726503763,7.079997989944426e-05,64.12932658195496
6,0.011743561130306506,0.012305772603472829,0.9528350056148601,0.06560652703046799,0.9266231729263653,0.013655798920234176,0.9572440601143131,5.715862617175061e-05,62.74644231796265
7,0.011588235530972917,0.012254617018957756,0.9540657461936997,0.062208851178487144,0.936155198273293,0.013519589838228728,0.9589810329484627,4.294137382824943e-05,62.73506951332092
8,0.011379735534360448,0.012194164350928207,0.9539532575495626,0.060378807286421456,0.9341056757558408,0.01342281364231256,0.9592876712112939,2.930002010055579e-05,62.148428201675415
9,0.011245459193355395,0.012066614423279784,0.9550231309926266,0.06133659680684408,0.9346333970132684,0.013318098007227507,0.9596746893997512,1.733970633943302e-05,62.684574127197266
10,0.01115086643069328,0.012133162084085467,0.9548617153204565,0.06165269141395887,0.9319435345780256,0.01339280860817158,0.9592254162650601,8.029386035082507e-06,62.308815240859985
11,0.01114527902121211,0.012102354274247773,0.9545826169376704,0.06184454758961996,0.9347822172100835,0.013369609187193737,0.9592901006763259,2.123325967955857e-06,62.21186971664429
12,0.011168854258144862,0.012089210917890472,0.9549423950024465,0.06156804536779722,0.9347531524528716,0.013351096328462294,0.9596027946625397,1e-07,62.83757495880127
