epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.04018104079322101,0.013814307528913819,0.9313060986331889,0.05789007370670637,0.7365919390136376,0.014856378993084817,0.9337911899250446,0.0001,145.81965231895447
2,0.01358580190440858,0.014593079474122663,0.929938169371465,0.049489797403415046,0.8287805870474142,0.015443382960368405,0.9285114257317632,9.698764640825613e-05,145.20948815345764
3,0.011522838181442674,0.014655137222559591,0.9341467500717306,0.05176203325390816,0.8050821174468998,0.015539680137870866,0.9320005896565247,8.831391993379294e-05,145.5898048877716
4,0.010967870133557683,0.014363750977541454,0.9366821536901229,0.05397235477964083,0.8394584536653513,0.015336181008534734,0.9357254346853255,7.5025e-05,145.30006885528564
5,0.01077700359799253,0.014115421388331535,0.935376078941838,0.06376287589470546,0.8039708910750012,0.015309580916277411,0.9313829855921159,5.8723726474463174e-05,145.4664008617401
6,0.01012345268454,0.013820709876849182,0.9373918438393292,0.05883468563357989,0.8228683139623227,0.01491311626312764,0.935038153930039,4.137627352553683e-05,145.28541707992554
7,0.009743207325710001,0.01354039145059817,0.9429789506173459,0.06039033085107803,0.8073297724666126,0.014665785137351537,0.9383808337655567,2.5075000000000006e-05,145.43781876564026
8,0.009327525730760818,0.013223560938578365,0.9418419151922359,0.059107549488544464,0.8134325228272361,0.014324137798036662,0.9380471281886874,1.1786080066207052e-05,144.98719358444214
9,0.009029441443376814,0.013121016997112227,0.942283657901965,0.06406097238262494,0.8114437258080893,0.01434382020185391,0.939259827550562,3.112353591743879e-06,145.1830928325653
10,0.009050951501866383,0.013094681816125688,0.9430134616066748,0.06286474814017613,0.8075841133440628,0.014286221987404452,0.9392093589391083,1e-07,144.51041388511658
