epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.056892449275363945,0.012789727128360287,0.9512943430146961,0.09510136147340138,0.7313095583750726,0.014811449661736557,0.9463657210801847,0.0001,83.08238410949707
2,0.020416189571381086,0.01257054221267546,0.9499352069685415,0.03667484534283479,0.8315148500674608,0.013170305165674603,0.9530177006584153,9.797667403204415e-05,82.64336442947388
3,0.012709365055900536,0.01265132793508071,0.9504037774663174,0.03715720772743225,0.8574533392140634,0.013266206584184578,0.9533450188919468,9.207061396491751e-05,83.00899457931519
4,0.011318973446503986,0.012456544040885222,0.9522439413448511,0.038239884500702225,0.8569481822513276,0.01310349384265576,0.954146794650499,8.276029366056701e-05,83.38905549049377
5,0.010375767017542678,0.012479048910401096,0.9515224134877157,0.03879437409341335,0.8505282632462497,0.013132725717712259,0.9534007511455107,7.079997989944426e-05,83.55116248130798
6,0.010151204437034222,0.01235581751513694,0.9541897354313835,0.0365647425254186,0.863823801891352,0.012961108045521797,0.9554666596898633,5.715862617175061e-05,83.8707046508789
7,0.009745632498084593,0.012478356490776474,0.952020456715112,0.0359471949438254,0.8640409391968855,0.013063115627390513,0.9537876991554946,4.294137382824943e-05,83.87171721458435
8,0.00962307161561356,0.012473583597706497,0.9537547992911202,0.03669103793799877,0.8729032202803191,0.013078412839636337,0.955610047314897,2.930002010055579e-05,83.89144492149353
9,0.009323054713801154,0.012438952538234713,0.9522481051444444,0.03691908965508143,0.867702072969079,0.013047056237905565,0.9542982705609607,1.733970633943302e-05,83.96447157859802
10,0.009325309000019957,0.012422284953312815,0.9526972270832541,0.03640566517909368,0.8634252247454517,0.0130215005585597,0.9541686063541814,8.029386035082507e-06,84.07947397232056
11,0.009216489817796124,0.012367417990130239,0.9535898203138142,0.03634330630302429,0.8695626872800332,0.012967878993469895,0.9551973213873812,2.123325967955857e-06,83.91684985160828
12,0.009231329007233653,0.01231843035410358,0.9531075796093014,0.03635683159033457,0.8667795660156048,0.012919144702895562,0.9546467460689287,1e-07,84.16634154319763
