epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.057365784337660215,0.012222297670034406,0.9569310685423793,0.13235065837701163,0.7096140480009328,0.015383570320218018,0.9467516505200008,0.0001,84.87023496627808
2,0.018605019928686118,0.01233554620983767,0.9557652392843399,0.032531137888630234,0.8837564246002488,0.012867009148753265,0.9578463206591673,9.698764640825613e-05,84.01617383956909
3,0.010959186184278748,0.01250321315685371,0.9558307029147132,0.03973998626073202,0.8864374527728549,0.013219970343797877,0.9575265483696672,8.831391993379294e-05,84.11273646354675
4,0.009323955366706795,0.012533826627642722,0.9561698234471921,0.0435271772245566,0.8859953178572121,0.013349441117035192,0.9576209936304825,7.5025e-05,84.1328239440918
5,0.008690659461232523,0.012442300675084462,0.9564334009828697,0.046775409330924354,0.8769145488831431,0.01334580353444867,0.9579434942450851,5.8723726474463174e-05,84.29203701019287
6,0.00846719078227735,0.012467350676521525,0.9562736806606775,0.04875435804327329,0.8773189118207861,0.013422271923014992,0.9570532357866689,4.137627352553683e-05,84.29563522338867
7,0.00808903145675153,0.012482965037830779,0.9566914166309786,0.049641598016023636,0.8810777343204055,0.0134608238004148,0.9576981408002455,2.5075000000000006e-05,84.45019578933716
8,0.00798248794000084,0.01264146535850323,0.9561746287973129,0.054254976411660515,0.8739378039821967,0.013736557754638948,0.9571839394642755,1.1786080066207052e-05,84.27629566192627
9,0.007861827398956594,0.012567654847763144,0.9565527082960408,0.05171623329321543,0.8836981909888035,0.013597880596327678,0.9574929986509019,3.112353591743879e-06,84.38209199905396
10,0.007918478860750559,0.012510775303182838,0.956343344690496,0.052511935432751976,0.8820892532026646,0.01356343741185571,0.9573171137430139,1e-07,84.44041109085083
