epoch,train_loss,val_loss,val_auc,lr,time_s
1,0.22040955621648478,0.033809957136442,0.5114140392246124,0.0003,173.7876398563385
2,0.030305932053608133,0.025843063822469196,0.7756482302180476,0.00029795487744523817,173.0258026123047
3,0.0249137793340393,0.019620882322055264,0.8900161186955543,0.0002918752953930101,172.916166305542
4,0.021121887362201337,0.017216571946502536,0.9127032297709068,0.00028192708899341297,173.03043007850647
5,0.019051875381076055,0.015835669109815948,0.9290242342748689,0.0002683816193839892,173.20342135429382
6,0.01777350569987116,0.014836821340125156,0.9383305959190503,0.0002516083716652799,172.9582576751709
7,0.016660836106271122,0.01412361338399015,0.9389076829975397,0.0002320648763104579,173.2223539352417
8,0.015723276127188525,0.013527623335788917,0.942246301427056,0.00021028422892671277,172.9085795879364
9,0.014881565932473922,0.01317458630430403,0.9518360367854339,0.00018686054879676282,172.50403428077698
10,0.014296579797676689,0.012784269122356499,0.9544619086266927,0.00016243277285357625,172.56650257110596
11,0.013414897859990093,0.012570203818917812,0.9584312157698571,0.00013766722714642378,172.7309422492981
12,0.012911466408105617,0.012426554154067694,0.9589431778343455,0.00011323945120323721,173.06776809692383
13,0.012341309638761051,0.012125182154311522,0.9600944063244361,8.981577107328724e-05,172.87697744369507
14,0.01176411966763873,0.011871070546509177,0.9614174994771144,6.803512368954207e-05,173.0972957611084
15,0.011325880464560746,0.01194316053108589,0.9618366073272634,4.849162833472016e-05,173.29806113243103
16,0.01094357321733139,0.011870317068789993,0.9626992941222962,3.17183806160108e-05,173.023668050766
17,0.01052974267686541,0.012007393819691093,0.961874285285719,1.817291100658698e-05,173.24887204170227
18,0.010218657718379856,0.01183919648446881,0.9626633127281607,8.224704606989821e-06,173.535635471344
19,0.010101484888346514,0.011884094090075107,0.9622275908126968,2.145122554761788e-06,173.68012142181396
20,0.009951491860635075,0.011878924868027638,0.9621809057730557,1e-07,173.52441096305847
