epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.051565663381437726,0.012268888718348794,0.9540212581222318,0.19185448189576468,0.6399237867643784,0.016825173054249923,0.9474818120160117,0.0001,91.07229661941528
2,0.019239342335175286,0.012227854117684598,0.9531730322430366,0.05355286287764708,0.9254712341125334,0.013270535624765774,0.9585277063213513,9.797667403204415e-05,90.78119373321533
3,0.012325252280969106,0.012255455361030596,0.9547932999215892,0.05563009095688661,0.9430778791130561,0.013346132857055125,0.9601991761185826,9.207061396491751e-05,91.8345274925232
4,0.010904259284903706,0.012242998929910496,0.956383586194127,0.057647561033566795,0.9521380066071096,0.01338758775678447,0.9617644577444023,8.276029366056701e-05,91.17813730239868
5,0.01024512731866609,0.012215796419435978,0.9559900774073787,0.06017366424202919,0.9503681820894019,0.013433195795586104,0.9613595721659834,7.079997989944426e-05,91.70442485809326
6,0.009892534380694767,0.012162594193276683,0.9551895220853655,0.060560937970876694,0.9503754316871795,0.01338326846241232,0.9606243196794043,5.715862617175061e-05,91.13290190696716
7,0.009598410931659175,0.012289333363047003,0.9565427575739759,0.06129835546016693,0.9521266462006186,0.013533512500049383,0.9617835598012887,4.294137382824943e-05,91.90867400169373
8,0.009429048624640616,0.0120977364754903,0.957045809260195,0.06004069745540619,0.9523684737472915,0.013321440058286515,0.9622611400440059,2.930002010055579e-05,91.17144703865051
9,0.009180553838493186,0.01219504394768072,0.9566412725967081,0.057632764180501304,0.9553636840518719,0.013361327799461913,0.9619117113850708,1.733970633943302e-05,91.21048092842102
10,0.009206712944957486,0.01202909327236869,0.9570075651707514,0.05843916659553846,0.9540749972166482,0.013222173781526325,0.96222992015633,8.029386035082507e-06,91.43299627304077
11,0.009069239199979583,0.012174719323021626,0.9571641611349782,0.058429040014743805,0.956829328972877,0.01335804768748124,0.9624311787156011,2.123325967955857e-06,91.66752243041992
12,0.009060294058505312,0.012080108850828506,0.9570464048490096,0.05915669724345207,0.9543058032188578,0.01328730403870475,0.9622571904913844,1e-07,91.6750180721283
