epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.03521298576221877,0.013542502052947745,0.9471536845765721,0.1462688148021698,0.7130779172277556,0.015936908847858422,0.9447991307246593,0.0001,145.57371544837952
2,0.013688894543012285,0.014212082123367099,0.9472233787317106,0.1456514447927475,0.8016711814907906,0.01659977708869012,0.9317975583149716,9.698764640825613e-05,145.36088037490845
3,0.011577449608405397,0.014285618481268216,0.9468401597559558,0.14577488228678703,0.8344052161760224,0.016671560292618466,0.9368144194345231,8.831391993379294e-05,145.1221809387207
4,0.011024944446477536,0.014079361671565083,0.9477825757440254,0.16370326280593872,0.8230036199037484,0.01679667630603751,0.9320853635396138,7.5025e-05,145.32048153877258
5,0.010607342559819084,0.013918086420744658,0.9469624865217146,0.18094393610954285,0.7942346237095872,0.016952505512410298,0.9252876338713653,5.8723726474463174e-05,144.985821723938
6,0.00997974096875017,0.01365989990750546,0.9495221440977911,0.1773482859134674,0.8098259859727597,0.0166340625877863,0.9308856965837318,4.137627352553683e-05,145.49098944664001
7,0.009693385854359247,0.013317018927721021,0.9522832057349614,0.180334210395813,0.7971685975989328,0.016352474355691038,0.934255169375986,2.5075000000000006e-05,144.76804304122925
8,0.009229112661921897,0.013211894184686579,0.9533268970114351,0.19810231402516365,0.7971589558330776,0.016570531730169216,0.9316930905637419,1.1786080066207052e-05,144.75520849227905
9,0.00910467266677753,0.013056290071658991,0.9540394056977678,0.18352442607283592,0.8138649810635682,0.016152241502154982,0.9376435818519481,3.112353591743879e-06,145.33760023117065
10,0.009034539024641335,0.013025265061170669,0.9543314794787601,0.188769169151783,0.7998098383459682,0.016217308127181192,0.9369254933397064,1e-07,145.09896278381348
