epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.038945228994094035,0.01365905404426493,0.9459798349046222,0.06300912176569302,0.7850981841701825,0.014957740036934092,0.9457896320005607,0.0001,144.59922981262207
2,0.013735276840937635,0.01434808011326167,0.9441553631184457,0.04588696484764417,0.8891243059143934,0.015178050764166472,0.945298530542425,9.698764640825613e-05,143.7527415752411
3,0.011551392951095057,0.014432460044485491,0.9459670236073671,0.05218136186401049,0.8894709836075777,0.015425852197630886,0.9474131686734779,8.831391993379294e-05,143.88724946975708
4,0.01110902232608783,0.01401764339440175,0.9496373950621384,0.05558157215515772,0.8705256202043372,0.015111430993369012,0.948033354037423,7.5025e-05,143.64373111724854
5,0.010650397061269629,0.013656916138757993,0.9514658767952064,0.05440151815613111,0.8929284317568934,0.014729142507636234,0.950005859052058,5.8723726474463174e-05,143.57818150520325
6,0.010179937662198083,0.013454128010617988,0.9516497382672108,0.05861418694257736,0.8814360345564659,0.014642550614090604,0.9508913644213518,4.137627352553683e-05,144.00237560272217
7,0.009714072282837183,0.013345563096237613,0.9527292823377248,0.054597711811463036,0.9001397578357577,0.014431145957164597,0.9534958394187626,2.5075000000000006e-05,144.3250184059143
8,0.009345502969924244,0.013096305587840779,0.9540107986606295,0.0581348550816377,0.8909169124082115,0.014281530574519644,0.9537668947754243,1.1786080066207052e-05,143.73884892463684
9,0.009009367344284279,0.012998178907510665,0.955608052693902,0.06088461230198542,0.8913585560594318,0.014258348207365264,0.9545636509203355,3.112353591743879e-06,143.9103720188141
10,0.008889631878978966,0.012840503428198464,0.9558328167898252,0.05826997011899948,0.896694055442744,0.014036015709535334,0.955562199296611,1e-07,143.70062899589539
