epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.04698800593237015,0.017248455717760538,0.9265888776353078,0.07357875009377797,0.650234078686687,0.018647063932005773,0.9229294200570143,0.0001,90.33500552177429
2,0.020823748601885798,0.01543566063628532,0.9285602627927538,0.038696947818001114,0.8567491390991957,0.016000917087423436,0.928578064875547,9.797667403204415e-05,89.4122166633606
3,0.015510060153230353,0.015003469227979491,0.940896673815165,0.036063424622019134,0.8328631115979126,0.015501766412502579,0.9388762023827861,9.207061396491751e-05,90.10701560974121
4,0.014302354249872503,0.014737557216514168,0.9450856900167606,0.036263403172294296,0.8506863394832787,0.015264507289158931,0.943637490301178,8.276029366056701e-05,89.84536623954773
5,0.013543619029643433,0.014408691881856481,0.9458756583913784,0.03790616740783056,0.8529141795951575,0.014984315216312544,0.9438897842112318,7.079997989944426e-05,90.35549020767212
6,0.013077859361425278,0.014229252666284862,0.9488382060004654,0.03669685746232668,0.8452972535129759,0.014775821226322207,0.9466671195253704,5.715862617175061e-05,90.9349353313446
7,0.012768616069733325,0.014178391625007083,0.9488103625887729,0.03668181970715523,0.8540791426651226,0.014726277142599747,0.946891234661405,4.294137382824943e-05,89.97533226013184
8,0.0124318047519983,0.013966022774444095,0.9513378043567,0.03509311005473137,0.8498773966549791,0.014478790206148437,0.9493146632797518,2.930002010055579e-05,90.0748245716095
9,0.012432825264441236,0.013898088405507483,0.9513115787267723,0.036435493578513466,0.8516069014376768,0.014448016898281742,0.9494927868256458,1.733970633943302e-05,90.3235182762146
10,0.012234295451455657,0.013772389082337863,0.9513391712351237,0.03604175647099813,0.8469177803423136,0.014316463340563993,0.9493506355223138,8.029386035082507e-06,90.25404357910156
11,0.01211423954878187,0.01376839488511905,0.9520000233367802,0.03565981239080429,0.8535729044861121,0.014303199366846105,0.9502592628339807,2.123325967955857e-06,89.80300116539001
12,0.012086589756182622,0.013747631647025369,0.9519114649856726,0.03689381728569666,0.845197304421102,0.014308117607837184,0.9500424283371439,1e-07,90.21743059158325
