epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.0517213029833091,0.012358042627706059,0.953240899350391,0.19199548165003458,0.6594078011431814,0.01691115080182882,0.9468746049719522,0.0001,86.64437484741211
2,0.01938498615987834,0.012262387284343796,0.9527831941105571,0.05371449266870817,0.9188354253430906,0.01330328995786738,0.9578739719048877,9.797667403204415e-05,86.1020987033844
3,0.012416280979114408,0.012307345979414614,0.9543726427224465,0.057176089535156883,0.943643766435316,0.013436506020330023,0.9597957121068678,9.207061396491751e-05,86.17817234992981
4,0.010922500939183944,0.012218787278730556,0.9557506894259045,0.056938812136650085,0.9483139380448775,0.013345775527373087,0.9611196995605461,8.276029366056701e-05,86.8057153224945
5,0.010258191177592118,0.012280188621454207,0.9547960121712156,0.05328818162282308,0.9570065412625606,0.013325014200649764,0.9604877376084505,7.079997989944426e-05,86.85129928588867
6,0.00978687977804257,0.012262188347189553,0.9551206942498334,0.05348722512523333,0.9559321524862472,0.013329358665239915,0.9606670220021061,5.715862617175061e-05,88.32855176925659
7,0.009604230271925026,0.012183046635722608,0.9553430000063761,0.04966104527314504,0.9618015093772709,0.01315490441323307,0.9609141081790328,4.294137382824943e-05,86.96651339530945
8,0.009374258180803343,0.012217550929303147,0.9563164495731791,0.052328601479530334,0.9608098844236269,0.013265967708113686,0.961612200342715,2.930002010055579e-05,86.77752423286438
9,0.009249574720318354,0.012186142684575836,0.9569497115364319,0.051344054440657295,0.9620044406557441,0.013199149322565319,0.9622214873849688,1.733970633943302e-05,86.7207088470459
10,0.00922944354101059,0.012150027300646928,0.9571003011617244,0.052091812094052635,0.9641510132253216,0.013185569761206576,0.9623209356952747,8.029386035082507e-06,86.87263345718384
11,0.009176572398827956,0.012145695952183035,0.9570024379350226,0.05248547221223513,0.960375499558563,0.013193449922510538,0.9622626328096249,2.123325967955857e-06,86.97148847579956
12,0.009057196585549595,0.01212395855691284,0.957209282787529,0.051867454002300896,0.9616031267036707,0.013156878582218237,0.9624181010079103,1e-07,87.18928790092468
