epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.05201564431568054,0.012186430243624223,0.9614057953528778,0.2698758840560913,0.5911483965699633,0.016815019112113302,0.9497547526044992,0.0001,85.33975124359131
2,0.017716523338012765,0.012228445363910618,0.9605211527139561,0.10587359592318535,0.7727481353297058,0.013927131071192237,0.9618795678916956,9.698764640825613e-05,84.33287334442139
3,0.010967707481163947,0.012429414421890501,0.960090375935951,0.11285508796572685,0.8002256333703147,0.014250692124354892,0.9609862150124214,8.831391993379294e-05,84.38269424438477
4,0.009417444415367418,0.012395632616873528,0.9586383564984654,0.11860598251223564,0.8091893907159392,0.014322782598798517,0.9591017206093547,7.5025e-05,84.5070812702179
5,0.008784952151865975,0.012385138356638653,0.9588826175148278,0.13435539975762367,0.801553000359078,0.01459793399079843,0.9585346319262682,5.8723726474463174e-05,84.64732074737549
6,0.00833627464210925,0.012454384321195854,0.9589180173473809,0.13488659635186195,0.8167536570371313,0.014675124321726308,0.9582516328884834,4.137627352553683e-05,85.16773509979248
7,0.00810847672327581,0.012498262799806424,0.9595753868981367,0.13909903913736343,0.8107814697371021,0.014795004917654843,0.9582776522049246,2.5075000000000006e-05,84.46923518180847
8,0.00799649777986856,0.012368873588170286,0.9584370017188752,0.13959571346640587,0.8168039877545725,0.014676270128714036,0.9572997595330143,1.1786080066207052e-05,84.43106842041016
9,0.007857435185992922,0.012428624983373526,0.9592300569458686,0.1397881880402565,0.8219962607656608,0.014738274350828301,0.957797170106676,3.112353591743879e-06,84.4845826625824
10,0.007858549508996107,0.01243321619810419,0.9585134242711238,0.13897045329213142,0.8235677505389164,0.014728119139419456,0.9574815553995074,1e-07,84.37010526657104
