epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.035019360289715966,0.013565881035148024,0.947146881373186,0.14563005417585373,0.7184321919826403,0.015947822077545974,0.9449431165541649,0.0001,145.49942636489868
2,0.013678912837939287,0.014477865128601724,0.9456140996133339,0.1516711488366127,0.7737000846308838,0.016972452752391058,0.9319141376923241,9.698764640825613e-05,144.60410571098328
3,0.011554401514208498,0.014383587365349134,0.9452953358964763,0.15061292797327042,0.8208947011418142,0.016857682587166804,0.9326195099962802,8.831391993379294e-05,144.6842532157898
4,0.011085959526852847,0.014144730582195628,0.9463776111887565,0.1677149198949337,0.7493544778040351,0.016937364515049003,0.9299039680134954,7.5025e-05,145.98748540878296
5,0.010588649607909558,0.013746951303973392,0.9497560528338029,0.16027672216296196,0.8004254977547633,0.016409679142906603,0.9361869110876131,5.8723726474463174e-05,144.9361276626587
6,0.010251231557639266,0.013250859668226662,0.9530831769672486,0.15502190962433815,0.8011055956436349,0.015826360755229155,0.9384511567028784,4.137627352553683e-05,145.55588388442993
7,0.009678701527452364,0.013321797770389297,0.9532381357059094,0.16948086768388748,0.7704844904984696,0.01615755249688451,0.940463915506531,2.5075000000000006e-05,145.0427439212799
8,0.009243519198535397,0.013004066703656504,0.9525704648854868,0.16701508313417435,0.7933885378406219,0.015800501578446247,0.9395127121057631,1.1786080066207052e-05,145.606778383255
9,0.008988284744764888,0.012930857034416886,0.9541315668391732,0.17930853366851807,0.7885313631281783,0.015953538214079046,0.9375284247490432,3.112353591743879e-06,145.0569088459015
10,0.008983056803510801,0.012859061578506822,0.9547099603021376,0.18324298039078712,0.7874453683297974,0.015953820536687837,0.9370629031105603,1e-07,145.14018154144287
