epoch,train_loss,focal_val_loss,focal_val_auc,soundscape_val_loss,soundscape_val_auc,combined_val_loss,combined_val_auc,lr,time_s
1,0.016344517103379575,0.013591788939896736,0.9562119574723327,0.1551189422607422,0.7912749232527596,0.016158176169821382,0.9558740530941106,0.0001,512.9071719646454
2,0.013345259426870627,0.012642985436360579,0.9579461956068215,0.12346363812685013,0.8481802032095815,0.014652035883174533,0.9581935158186496,9.797667403204415e-05,511.44524931907654
3,0.012570802269709037,0.012549429586543157,0.957826646826561,0.11042635515332222,0.8709000862519103,0.014322241875384233,0.9600946898150691,9.207061396491751e-05,511.9880528450012
4,0.012051910358095155,0.012660391662303393,0.9577105842330745,0.11679727956652641,0.8769298482769454,0.014548680135172553,0.959421302957299,8.276029366056701e-05,511.61073303222656
5,0.011883251824172901,0.012430420980226618,0.9582435038622948,0.10732323490083218,0.8889584249737549,0.014151151823621672,0.9601470820459324,7.079997989944426e-05,511.46245884895325
6,0.011471334839583718,0.012453896165531766,0.9585043734826694,0.10541895218193531,0.893750293049151,0.014140015933662653,0.9604291941467508,5.715862617175061e-05,512.2043642997742
7,0.011283573512562659,0.01238585378857212,0.9580373425969927,0.09954313561320305,0.9057449321672782,0.013965712427532515,0.9613616561190418,4.294137382824943e-05,511.5327253341675
8,0.011101025867229747,0.01234393745979613,0.9584428847242176,0.09590606950223446,0.9125006035888215,0.013859344122980812,0.9619457098166198,2.930002010055579e-05,511.9839856624603
9,0.011206081530880518,0.01242157380172127,0.9581118571257293,0.09126397594809532,0.916085023960603,0.01385158677461796,0.9613068991292996,1.733970633943302e-05,511.79213285446167
10,0.01106294471957209,0.012457623612135649,0.9574765713960876,0.09223071113228798,0.9165796517492926,0.013904316470323674,0.9605700618454912,8.029386035082507e-06,511.4559597969055
11,0.010950812877487257,0.012383023352437728,0.9578942903288671,0.09119398146867752,0.915905795653405,0.01381205088269394,0.9608592454078075,2.123325967955857e-06,511.9788815975189
12,0.011018164857051562,0.012294906678164864,0.9580230737027842,0.08926069922745228,0.9174323339844612,0.013690081029405108,0.9611556496026278,1e-07,511.8072817325592
